,index,serviceCentre,dummy,overall rating,dummy1,geo_location,Unnamed: 5,Unnamed: 6,user,Unnamed: 8,date,rating,review,Unnamed: 12,response,review_original,Key Topics,Sentiment,Product Quality,Staff,Service Time,Music System,Recall,Brake,Oil Change/Refill,Wheel/Tires,Service Cost,Service Diagnostics,Facilities,Windshield,Door,Battery,Engine,Product Availability,Not Classified,Customer Service,Service Quality
534,771,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Michael Nelson,https://www.google.com/maps/contrib/106238359396099950938/reviews?hl=en,6 years ago,1 star,"Workers are very slow and have gotten lazy over time I went for an oil change and the works package the didn't reset the oil change required light,no air in tires and didn't bother to tell me about my wiper in the back that I purposely left to be changed ,won't go there anymore!!",2.0,We're very sorry to hear about this situation. Please contact us directly so we can resolve this issue at once.,"Workers are very slow and have gotten lazy over time I went for an oil change and the works package the didn't reset the oil change required light,no air in tires and didn't bother to tell me about my wiper in the back that I purposely left to be changed ,won't go there anymore!!","Product Quality, Service Time, Service Cost",Negative,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,772,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Mark McGill,https://www.google.com/maps/contrib/116939627058490885058/reviews?hl=en,3 years ago,5 stars,Everyone was nice and friendly. Even though my cars gonna be there all day I was in and out.,,,Everyone was nice and friendly. Even though my cars gonna be there all day I was in and out.,"Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,773,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Jesus Rangel,https://www.google.com/maps/contrib/102234430578854277601/reviews?hl=en,2 years ago,1 star,"The people who work in the parts area are very rude when answering and do not have a good attitude to help the client, if they do not like to do their job they should look for the job where they can do it well ...",1.0,,"The people who work in the parts area are very rude when answering and do not have a good attitude to help the client, if they do not like to do their job they should look for the job where they can do it well ...","Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537,774,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Billy Angioletti,https://www.google.com/maps/contrib/101977087314188112804/reviews?hl=en,6 years ago,2 stars,It's impossible to get an appointment.  When you finally get one be prepared to wait 3 hours for an oil change,,We're very sorry to hear about this situation. Please contact us directly so we can resolve this issue at once.,It's impossible to get an appointment.  When you finally get one be prepared to wait 3 hours for an oil change,"Product Quality, Service Time, Staff",Negative,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,775,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Carlos Reyes,https://www.google.com/maps/contrib/105536835962486867568/reviews?hl=en,3 years ago,1 star,Horrible my Van has been there since November 18th and i can't even get an estimated time when it will be finished.,,,Horrible my Van has been there since November 18th and i can't even get an estimated time when it will be finished.,"Product Quality, Service Time",Negative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,776,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Madaliz Rivera,https://www.google.com/maps/contrib/112865483898917564325/reviews?hl=en,6 years ago,2 stars,"This place is the Pitts! To put it lightly,staff was friendly,  but the service sucked. WILL NOT RETURN TO THIS PLACE FOR REPAIRS!",2.0,"Madaliz, We are hoping to earn your trust back! We have a new Director of Operations to oversee the service and parts departments. We are making continuous improvements every day in training our team, our technicians and creating a warm, … More","This place is the Pitts! To put it lightly,staff was friendly,  but the service sucked. WILL NOT RETURN TO THIS PLACE FOR REPAIRS!","Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540,777,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Frances Elaine Rivera,https://www.google.com/maps/contrib/109124225364013863959/reviews?hl=en,7 months ago,5 stars,Always a good impression...and very attentive service,,,Always a good impression...and very attentive service,"Product Quality, Staff, Service Time",Positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,778,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Wilmarys Fontanez,https://www.google.com/maps/contrib/114189514339539759558/reviews?hl=en,3 years ago,4 stars,"I went to order a Coolant Sensor for my Ford Sporttrac,great price,great service",,,"I went to order a Coolant Sensor for my Ford Sporttrac,great price,great service","Product Quality, Service Cost",Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
542,779,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,A Al,https://www.google.com/maps/contrib/110421670421921352798/reviews?hl=en,5 years ago,1 star,They give you an appointment when you get there They don’t have time for you and I think it just wasting time to go to them....,1.0,"We sincerely apologize for the experience that had you feeling this way, Ahmed. Our goal is to provide exceptional service to every single customer. Thank you for taking the time to bring these issues to our attention.",They give you an appointment when you get there They don’t have time for you and I think it just wasting time to go to them....,"Product Quality, Service Cost, Facilities",Negative,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
543,780,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Justin M,https://www.google.com/maps/contrib/113998014788567315759/reviews?hl=en,7 years ago,1 star,"So far, so bad. Still dealing with an ongoing issue. I will update this review once my experience is complete.",2.0,"We are sorry that your perception of our service is not what we would strive for. Rest assured that our goal is for you to have an excellent experience. Should you like to speak personally, our GM is always open to customer feedback. Please feel free to reach out at your convenience.","So far, so bad. Still dealing with an ongoing issue. I will update this review once my experience is complete.",Product Quality,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,781,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,EBA,https://www.google.com/maps/contrib/109410171970217235899/reviews?hl=en,6 years ago,1 star,the wors dealership in NYC they sell cars beyond repairs don't buy a car in that dealer you will regret stay away from them buy somewhere else scam artist stay away I'm warning you,2.0,We would like to know more as to why we received a one star review.  We're very sorry your experience with us has been so unpleasant. Please contact us directly so we can resolve this issue at once.,the wors dealership in NYC they sell cars beyond repairs don't buy a car in that dealer you will regret stay away from them buy somewhere else scam artist stay away I'm warning you,"Product Quality, Staff, Service Cost",Negative,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
545,782,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,boricuaboi212,https://www.google.com/maps/contrib/104233404846240121322/reviews?hl=en,5 years ago,1 star,Dont go here. They make you wait even if you have an appointment and are unprofessional from top to bottom.,1.0,We strive to get better and work through any situation. Please contact us so we know when and where to deal with any error we might have made. Thank you.,Dont go here. They make you wait even if you have an appointment and are unprofessional from top to bottom.,"Product Quality, Staff, Service Time",Negative,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,783,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Shills FN,https://www.google.com/maps/contrib/117456806406840721812/reviews?hl=en,6 years ago,1 star,"Terrible service, Stay away from City World Ford Service . And the difference to one Ford Service to another is the Customer Service, I went to Ford of Englewood NJ The service is Excellent",2.0,Our goal is for every customer to be completely satisfied! Please contact us! 👍🏽 We'd like to make this a 5 star review and turn your car experience into a satisfying one. Your satisfaction is important to us! …,"Terrible service, Stay away from City World Ford Service . And the difference to one Ford Service to another is the Customer Service, I went to Ford of Englewood NJ The service is Excellent","Product Quality, Staff, Music System, Brake, Facilities, Battery, Door",Negative,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
547,784,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,RICHARD PEREIRA,https://www.google.com/maps/contrib/110914029263473269223/reviews?hl=en,5 years ago,5 stars,"Very professional and polite, I was out within an hour and a half.",,Thank you for your review!,"Very professional and polite, I was out within an hour and a half.","Product Quality, Service Time",Positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,785,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Reynolds Jones,https://www.google.com/maps/contrib/109430379707833128480/reviews?hl=en,8 months ago,5 stars,Need a ford or Mercury part. The right place to go.,,,Need a ford or Mercury part. The right place to go.,"Product Quality, Service Cost",Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
549,786,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Alan McLaurin,https://www.google.com/maps/contrib/111139138563475558411/reviews?hl=en,2 years ago,3 stars,They did not have the part I needed without buying additional items.,,,They did not have the part I needed without buying additional items.,Product Quality,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,787,City World Ford Service,Car Service Station,3.1,404,"3850 Boston Rd, Bronx, NY 10475, United States","
+1 718-829-8600",https://www.cityworldford.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,Lafay Thompson,https://www.google.com/maps/contrib/114827226216146348720/reviews?hl=en,5 years ago,1 star,THE WORST ON GET YOUR CAR MIX THEY JUST PATCH THE PROBLEM UP AND KEEP TRYING TO CHARGE FOR THE SAME THING OVER AND OVER THEY MUST GET BETTER,3.0,"We apologize for your negative experience, Lafay. We'd like to learn more about your situation and what exactly happened. Please give us a call at your earliest convenience",THE WORST ON GET YOUR CAR MIX THEY JUST PATCH THE PROBLEM UP AND KEEP TRYING TO CHARGE FOR THE SAME THING OVER AND OVER THEY MUST GET BETTER,"Product Quality, Service Cost",Negative,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
